timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB]
2026/07/19 12:07:09.409, 70, 43.32 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:07:10.410, 70, 46.86 W, 2463 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:11.410, 70, 45.01 W, 2463 MHz, [N/A], 94 %, [N/A]
2026/07/19 12:07:12.411, 70, 45.15 W, 2463 MHz, [N/A], 94 %, [N/A]
2026/07/19 12:07:13.411, 70, 45.14 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:07:14.412, 70, 45.17 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:07:15.412, 74, 35.29 W, 2411 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:07:16.413, 78, 79.26 W, 2405 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:17.413, 76, 78.79 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:18.414, 76, 70.13 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:19.414, 73, 73.90 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:20.415, 75, 73.97 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:21.415, 77, 73.78 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:22.415, 74, 78.88 W, 2398 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:23.416, 75, 74.31 W, 2314 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:24.416, 77, 71.94 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:25.416, 73, 74.32 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:26.417, 75, 73.18 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:27.418, 75, 76.52 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:28.418, 77, 79.09 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:29.418, 77, 70.48 W, 2333 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:30.419, 79, 74.24 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:31.419, 77, 73.72 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:32.419, 78, 73.25 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:33.420, 77, 79.32 W, 2398 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:34.420, 73, 75.91 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:35.421, 77, 72.58 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:36.431, 78, 74.91 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:37.432, 77, 72.93 W, 2418 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:38.432, 75, 76.56 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:39.433, 77, 80.38 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:40.433, 73, 72.99 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:41.434, 76, 73.72 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:42.434, 77, 74.54 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:43.434, 77, 73.82 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:44.434, 76, 77.58 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:45.435, 80, 80.63 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:46.435, 77, 70.69 W, 2307 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:47.435, 77, 74.30 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:48.435, 74, 75.39 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:49.435, 77, 74.18 W, 2346 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:07:50.436, 74, 78.88 W, 2405 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:51.436, 77, 79.14 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:52.436, 78, 71.69 W, 2333 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:53.437, 80, 75.31 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:54.437, 79, 74.76 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:55.438, 78, 74.22 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:56.438, 78, 78.76 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:57.438, 77, 79.51 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:58.438, 78, 72.16 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:07:59.439, 78, 75.57 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:00.439, 75, 74.69 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:01.440, 76, 74.60 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:02.440, 76, 79.85 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:03.441, 77, 79.72 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:04.441, 76, 71.89 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:05.442, 77, 75.50 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:06.442, 76, 74.59 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:07.443, 77, 74.81 W, 2340 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:08.443, 80, 79.91 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:09.444, 78, 79.01 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:10.444, 80, 72.10 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:11.444, 78, 74.27 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:12.445, 75, 75.45 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:13.445, 77, 74.55 W, 2346 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:14.445, 80, 78.64 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:15.446, 75, 79.79 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:16.446, 75, 72.33 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:17.446, 78, 75.17 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:18.446, 73, 67.33 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:19.447, 73, 46.48 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:08:20.447, 72, 46.48 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:08:21.448, 73, 46.26 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:08:22.448, 72, 46.24 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:08:23.449, 68, 32.86 W, 2405 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:08:24.449, 72, 44.59 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:08:25.450, 72, 46.20 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:08:26.450, 72, 46.19 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:08:27.451, 72, 46.18 W, 2463 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:08:28.451, 71, 45.99 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:08:29.451, 71, 33.94 W, 2463 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:08:30.452, 71, 45.84 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:08:31.452, 72, 46.20 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:08:32.452, 71, 46.13 W, 2463 MHz, [N/A], 95 %, [N/A]
