timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB]
2026/07/19 12:40:25.878, 80, 76.56 W, 2398 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:26.878, 76, 80.12 W, 2398 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:27.879, 77, 79.48 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:28.879, 79, 75.71 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:29.880, 81, 76.62 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:30.880, 80, 76.40 W, 2398 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:31.881, 77, 79.85 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:32.881, 81, 79.75 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:33.882, 78, 77.31 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:34.882, 80, 76.74 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:35.882, 81, 77.12 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:36.882, 77, 79.74 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:37.882, 76, 79.92 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:38.883, 81, 76.81 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:39.883, 83, 77.81 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:40.883, 79, 76.30 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:41.883, 82, 81.11 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:42.883, 83, 79.69 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:43.883, 82, 77.59 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:44.884, 81, 77.26 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:45.884, 78, 76.66 W, 2392 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:46.884, 83, 80.61 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:47.884, 81, 80.42 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:48.884, 78, 76.98 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:49.884, 81, 77.17 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:50.885, 81, 77.49 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:51.885, 79, 76.81 W, 2385 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:52.885, 78, 81.91 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:53.885, 77, 78.82 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:54.886, 81, 78.15 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:55.886, 82, 76.89 W, 2366 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:56.886, 83, 78.17 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:57.886, 82, 81.47 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:58.887, 82, 80.82 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:40:59.887, 81, 77.46 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:00.887, 77, 77.52 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:01.887, 76, 74.14 W, 2372 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:02.888, 79, 82.75 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:03.888, 78, 79.61 W, 2379 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:04.888, 74, 65.60 W, 2431 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:41:05.889, 74, 47.15 W, 2431 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:06.889, 73, 47.28 W, 2431 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:07.890, 73, 47.11 W, 2431 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:08.890, 73, 46.94 W, 2431 MHz, [N/A], 94 %, [N/A]
2026/07/19 12:41:09.890, 73, 46.95 W, 2431 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:10.891, 72, 46.79 W, 2431 MHz, [N/A], 94 %, [N/A]
2026/07/19 12:41:11.892, 72, 46.75 W, 2431 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:41:12.892, 74, 33.67 W, 2418 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:41:13.893, 71, 48.69 W, 2450 MHz, [N/A], 94 %, [N/A]
2026/07/19 12:41:14.893, 71, 46.80 W, 2450 MHz, [N/A], 94 %, [N/A]
