timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], memory.used [MiB]
2026/07/19 12:42:26.519, 79, 69.84 W, 2353 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:27.519, 79, 73.15 W, 2359 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:28.519, 74, 64.49 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:29.520, 74, 47.44 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:30.520, 73, 47.87 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:31.521, 74, 47.78 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:32.521, 74, 47.75 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:33.521, 70, 40.40 W, 2424 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:34.522, 73, 39.91 W, 2444 MHz, [N/A], 92 %, [N/A]
2026/07/19 12:42:35.522, 73, 47.49 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:36.523, 73, 47.47 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:37.523, 73, 47.45 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:38.523, 73, 47.57 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:39.524, 72, 34.48 W, 2444 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:42:40.524, 73, 47.26 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:41.525, 73, 47.44 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:42.525, 73, 47.43 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:43.525, 72, 47.50 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:44.526, 68, 39.37 W, 2411 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:45.526, 73, 54.15 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:46.527, 73, 50.61 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:47.528, 73, 50.37 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:48.528, 73, 50.59 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:49.528, 73, 50.38 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:50.529, 73, 50.14 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:51.529, 73, 50.34 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:52.529, 73, 50.25 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:53.530, 73, 50.15 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:54.530, 73, 49.68 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:55.530, 73, 50.28 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:56.531, 73, 50.22 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:57.531, 73, 49.65 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:42:58.531, 72, 45.60 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:42:59.532, 72, 50.81 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:00.532, 73, 50.99 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:01.532, 73, 50.48 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:02.532, 73, 50.60 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:03.533, 73, 50.47 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:04.533, 73, 50.42 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:05.533, 73, 50.29 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:06.534, 73, 50.17 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:07.534, 73, 50.23 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:08.535, 73, 50.21 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:09.535, 73, 50.13 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:10.535, 73, 50.20 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:11.535, 73, 49.40 W, 2450 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:12.536, 74, 48.03 W, 2450 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:13.536, 73, 53.98 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:14.536, 73, 50.32 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:15.537, 73, 50.59 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:16.537, 73, 50.52 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:17.538, 73, 50.23 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:18.538, 73, 50.22 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:19.539, 73, 50.35 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:20.540, 73, 50.27 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:21.540, 73, 50.32 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:22.541, 73, 50.30 W, 2444 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:23.541, 73, 50.29 W, 2444 MHz, [N/A], 96 %, [N/A]
2026/07/19 12:43:24.541, 72, 47.74 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:25.542, 68, 35.36 W, 2411 MHz, [N/A], 94 %, [N/A]
2026/07/19 12:43:26.543, 72, 52.43 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:27.543, 73, 45.60 W, 2463 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:28.544, 67, 35.23 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:29.544, 66, 17.54 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:30.545, 66, 17.40 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:31.545, 65, 17.25 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:32.546, 64, 17.20 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:33.546, 64, 17.02 W, 2405 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:34.547, 72, 36.63 W, 2444 MHz, [N/A], 0 %, [N/A]
2026/07/19 12:43:35.547, 69, 54.10 W, 2457 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:36.547, 70, 50.61 W, 2457 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:37.548, 70, 50.46 W, 2457 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:38.549, 70, 50.79 W, 2457 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:39.549, 70, 50.67 W, 2457 MHz, [N/A], 95 %, [N/A]
2026/07/19 12:43:40.550, 70, 50.60 W, 2457 MHz, [N/A], 96 %, [N/A]
